Date,Close,High,Low,Open,Volume
2020-02-25,23.47705078,23.5471322,23.16168763,23.26680976,10346653.0
2020-02-26,23.44201469,23.47705379,23.19673131,23.33689255,7981719.0
2020-02-27,23.37193298,23.37193298,23.19673103,23.30185156,21789663.0
2020-03-01,22.88136673,23.05656867,22.67112407,23.05656867,15937816.0
2020-03-02,22.98648453,23.23176787,22.95144382,22.95144382,14572666.0
2020-03-03,23.16168594,23.23176736,23.09160453,23.16168594,9742098.0
2020-03-04,23.16168594,23.19672665,22.95144332,23.05656544,10128925.0
2020-03-05,23.12664986,23.26681271,23.09160914,23.16169057,4802784.0
2020-03-08,21.02422333,22.35575723,20.95414191,22.35575723,28421368.0
2020-03-09,19.8678894,20.07813039,18.92179851,18.92179851,41132955.0
2020-03-10,21.83015633,21.83015633,20.46358141,20.46358141,31647450.0
2020-03-11,20.8139801,22.07543256,20.39349487,22.07543256,27448991.0
2020-03-12,20.32341766,20.74390133,19.62260993,20.32341766,25603130.0
2020-03-15,20.11317253,20.84902088,20.00805203,20.28837444,19211347.0
2020-03-16,19.48244858,19.83285244,19.37732645,19.69269122,15051263.0
2020-03-17,20.39349937,20.84902541,19.48245054,19.48245054,20313512.0
2020-03-18,20.32341766,20.98918468,20.28837695,20.39349747,16004656.0
2020-03-19,20.62117767,20.79682497,20.0591008,20.26987983,19234391.0
2020-03-22,20.30500984,20.69143782,20.19962113,20.41040018,8682535.0
2020-03-23,20.09422874,20.30500777,20.02397015,20.30500777,6432514.0
2020-03-24,20.72656631,20.97247383,20.48065718,20.48065718,12125193.0
2020-03-25,20.79682922,21.25351749,20.51579154,21.07786853,23931994.0
2020-03-26,21.0076046,21.07786482,20.83195567,20.83195567,6766584.0
2020-03-29,21.0076046,21.11299331,20.58604815,20.937346,8134082.0
2020-03-30,21.04273415,21.11299274,20.93734544,21.04273415,5762749.0
2020-03-31,21.18325043,21.25351064,21.00760153,21.00760153,8024432.0
2020-04-01,21.49942017,21.60481049,21.00760352,21.14812395,11589101.0
2020-04-02,22.23714828,22.23714828,21.74533159,21.74533159,17442775.0
2020-04-05,22.13175774,22.86948359,22.13175774,22.51818572,29136819.0
2020-04-06,22.44792747,22.48305597,22.13175809,22.30740865,7230047.0
2020-04-07,22.48305321,22.48305321,22.2722758,22.44792472,7361770.0
2020-04-08,22.48305321,22.48305321,22.30740591,22.48305321,6699503.0
2020-04-09,22.51818466,22.58844488,22.41279595,22.48305455,9647112.0
2020-04-12,22.23714828,22.48305582,22.06149935,22.48305582,8958566.0
2020-04-13,21.85071945,22.34253613,21.81559096,22.27227753,8978691.0
2020-04-14,21.85071945,22.0966286,21.71020063,21.92097967,7166278.0
2020-04-15,21.56967926,21.81558838,21.46428894,21.81558838,5359154.0
2020-04-16,21.07786179,21.53454828,21.00760158,21.53454828,9234436.0
2020-04-19,21.18325043,21.28864074,21.07786173,21.11299022,5658347.0
2020-04-20,21.07786179,21.11299027,20.90221288,21.11299027,4886326.0
2020-04-21,20.65630722,20.90221637,20.34013947,20.72656744,7244393.0
2020-04-22,20.86708641,21.00760523,20.37526972,20.37526972,7185288.0
2020-04-23,21.07786179,21.21838058,20.97247147,21.07786179,5664648.0
2020-04-26,21.71020317,21.81559351,21.14812783,21.28864666,6697454.0
2020-04-27,21.63993835,21.85071737,21.46428944,21.71019857,5704086.0
2020-04-28,21.56967926,21.67506796,21.46428894,21.53454915,3756876.0
2020-04-29,21.7453289,21.78045901,21.6048101,21.6048101,4098787.0
2020-04-30,22.23714828,22.30740851,21.81559181,21.81559181,10318469.0
2020-05-03,21.07786179,21.21838058,20.83195267,21.07786179,10301328.0
2020-05-04,21.42916107,21.7804589,20.83195411,20.97247292,10440601.0
2020-05-05,21.99123383,22.16688434,21.78045645,21.81558655,13064143.0
2020-05-06,21.95611,22.44792669,21.92097989,22.30740786,8286741.0
2020-05-07,21.78046227,21.92098109,21.5345531,21.81559238,7601435.0
2020-05-10,21.885849,22.06149792,21.85071889,21.95610922,3408792.0
2020-05-11,21.71020317,21.88585212,21.18325632,21.63994294,5724594.0
2020-05-12,21.99123383,22.13175262,21.71019624,21.78045645,6202220.0
2020-05-13,22.026371,22.16689146,21.99124089,22.06150112,5108868.0
2020-05-14,22.06149864,22.06149864,21.88584971,22.02636853,5002475.0
2020-05-17,22.44792747,22.48305597,22.27227854,22.34253714,10217636.0
2020-05-18,22.72896385,22.83435418,22.4830547,22.4830547,14302220.0
2020-05-19,23.43156052,23.81798688,22.79922338,22.83435511,28810841.0
2020-05-20,23.18565559,23.64234388,23.01000663,23.50182503,12168289.0
2020-05-21,23.18565559,23.50182503,23.15052548,23.46669491,19086462.0
2020-05-31,23.43548775,23.82607967,23.36447208,23.82607967,10370850.0
2020-06-01,23.36447334,23.47099767,23.32896469,23.39998036,8007592.0
2020-06-02,23.1869297,23.39997835,23.08040538,23.36447133,7188626.0
2020-06-03,23.2579422,23.36446815,23.08040223,23.29345085,7497426.0
2020-06-04,22.86735725,23.22244055,22.8318486,23.18693189,8375045.0
2020-06-07,23.00938988,23.18693152,22.97388122,23.04489689,4273229.0
2020-06-08,22.90286255,23.00938851,22.83184688,22.9383712,8484823.0
2020-06-09,22.93836975,22.93836975,22.79633678,22.79633678,5510463.0
2020-06-10,22.93836975,22.93836975,22.83184543,22.9028611,3905258.0
2020-06-11,22.97388458,22.97388458,22.76083425,22.86736024,4608683.0
2020-06-14,22.90286255,22.9383712,22.83184688,22.90286255,3798502.0
2020-06-15,22.90286255,22.9383712,22.83184688,22.86735553,4697861.0
2020-06-16,23.11591339,23.36447234,22.93837175,22.93837175,9408425.0
2020-06-17,23.1869297,23.22243836,23.08040538,23.15142105,6370152.0
2020-06-18,23.50650597,23.50650597,23.15142268,23.15142268,31011717.0
2020-06-21,23.36447334,23.57752365,23.36447334,23.57752365,5584567.0
2020-06-22,23.29345322,23.39997754,23.1869289,23.36447052,6643440.0
2020-06-23,23.36447334,23.39998036,23.15142304,23.29345603,4798205.0
2020-06-24,23.29345322,23.36447052,23.25794456,23.32896187,4166927.0
2020-06-25,23.22243881,23.25794583,23.1514215,23.18693016,5033468.0
2020-06-28,23.1514225,23.22243981,23.11591384,23.1514225,2740231.0
2020-06-29,23.1869297,23.22243836,23.1159124,23.15142105,3881170.0
2020-06-30,23.08040619,23.22243917,23.08040619,23.18693052,4651056.0
2020-07-01,23.22243881,23.22243881,23.00938852,23.04489554,2985566.0
2020-07-02,23.36447334,23.36447334,23.1869317,23.1869317,5889084.0
2020-07-05,23.29345322,23.36447052,23.25794456,23.32896187,4805340.0
2020-07-06,23.39997864,23.5065046,23.22243864,23.25794566,11523539.0
2020-07-07,23.57752228,23.75506391,23.36447199,23.399979,13568684.0
2020-07-08,23.61302757,23.68404488,23.50650325,23.57752056,6823309.0
2020-07-09,23.64853859,23.68404725,23.54201426,23.61302993,6086790.0
2020-07-12,23.75506401,23.86158834,23.61302939,23.64853805,6978547.0
2020-07-13,23.64853859,23.79057157,23.57752292,23.75506456,4526031.0
2020-07-14,23.68404961,23.68404961,23.47099929,23.68404961,4215021.0
2020-07-15,23.75506401,23.75506401,23.61302939,23.61302939,4748896.0
2020-07-16,23.71955681,23.75506547,23.64853949,23.71955681,3752863.0
2020-07-19,23.54201698,23.68404998,23.54201698,23.64854132,2222052.0
2020-07-20,23.50650597,23.54201462,23.32896432,23.50650597,7883479.0
2020-07-21,23.43548775,23.50650506,23.39997909,23.43548775,4452658.0
2020-07-22,23.43548775,23.4709964,23.36447208,23.4709964,3015167.0
2020-07-23,23.43548775,23.43548775,23.36447208,23.36447208,3105370.0
2020-07-26,23.2579422,23.36446815,23.18692654,23.2579422,5981893.0
2020-07-27,23.39997864,23.39997864,23.22243864,23.22243864,3985188.0
2020-07-28,23.43548775,23.43548775,23.36447208,23.39997909,4247246.0
2020-08-05,23.47099686,23.57752282,23.4354882,23.4354882,9182850.0
2020-08-06,23.39997864,23.5065046,23.39997864,23.47099595,4547696.0
2020-08-09,23.47099686,23.54201417,23.36447253,23.39997955,6244352.0
2020-08-10,23.50650597,23.54201462,23.47099731,23.47099731,6842142.0
2020-08-11,23.64853859,23.64853859,23.47099695,23.50650561,8422623.0
2020-08-12,23.79338264,23.79338264,23.68571925,23.75749485,5804975.0
2020-08-13,23.79338264,23.79338264,23.79338264,23.79338264,0.0
2020-08-16,23.9369297,24.04459143,23.9369297,24.04459143,4578272.0
2020-08-17,24.04459,24.04459,23.8651527,23.93692828,12979051.0
2020-08-18,24.40346909,24.40346909,23.97282048,24.00870828,16235730.0
2020-08-19,24.51112556,24.58289948,24.25991271,24.4034622,12832369.0
2020-08-20,24.51112556,24.58289948,24.4034622,24.4034622,10463709.0
2020-08-23,24.4752388,24.51112659,24.40346322,24.51112659,6293489.0
2020-08-24,25.04944229,25.04944229,24.43935475,24.47524254,20307392.0
2020-08-25,25.08533096,25.12121876,24.97766922,25.04944482,12982221.0
2020-08-26,25.04944229,25.08532843,24.90589111,25.04944229,6710375.0
2020-08-27,25.12121582,25.12121582,25.01355409,25.04944189,9928629.0
2020-08-30,25.19299126,25.30065298,25.08532787,25.12121567,11392686.0
2020-08-31,25.51597977,25.51597977,25.15710512,25.19299291,90226629.0
2020-09-01,25.30065155,25.48008885,25.26476376,25.44420106,11784458.0
2020-09-02,25.83896255,25.87485035,25.01355165,25.26476287,19946230.0
2020-09-03,25.83896255,26.12606157,25.76718697,25.83896255,17411419.0
2020-09-06,25.73130608,25.87485561,25.55186874,25.73130608,8102335.0
2020-09-07,25.65952682,25.83896413,25.62363903,25.73130241,8002447.0
2020-09-08,25.8030777,25.83896549,25.65952817,25.65952817,11106956.0
2020-09-09,25.69541359,25.73130138,25.55186408,25.6595258,8855234.0
2020-09-10,25.62363815,25.69541374,25.55186423,25.65952594,7403936.0
2020-09-13,25.8030777,25.87485329,25.55186645,25.62364038,11715585.0
2020-09-14,25.87485313,25.98251486,25.73130361,25.83896534,14098110.0
2020-09-15,25.94663048,26.01840442,25.80307929,25.87485488,17674197.0
2020-09-16,26.0184021,26.09017769,25.87485258,25.98251431,16247771.0
2020-09-17,26.30550003,26.52082513,26.018401,26.0542888,74552211.0
2020-09-20,26.52082253,26.55671031,26.23372353,26.26960966,15540269.0
2020-09-21,26.52082253,26.66437202,26.44904695,26.52082253,16176954.0
2020-09-22,26.30550003,26.48493734,26.30550003,26.48493734,7456714.0
2020-09-24,26.3413887,26.3772765,26.16195139,26.26961312,7131498.0
2020-09-27,26.26960945,26.34138503,26.19783553,26.34138503,6810452.0
2020-09-28,26.23372841,26.30550234,26.12606502,26.26961455,11544722.0
2020-09-29,25.98251343,26.23372632,25.98251343,26.19783853,6821538.0
2020-09-30,25.76718521,25.94662415,25.6595235,25.91073471,6889927.0
2020-10-01,25.65952682,25.73130241,25.5518651,25.69541462,4355710.0
2020-10-04,25.19299126,25.4800903,25.19299126,25.4800903,4502020.0
2020-10-05,25.73130608,25.73130608,25.08533068,25.15710628,7615433.0
2020-10-06,25.73130608,25.94663121,25.73130608,25.73130608,7018438.0
2020-10-07,25.69541359,25.80307531,25.51597629,25.73130138,3525406.0
2020-10-08,25.83896255,25.83896255,25.65952526,25.69541305,3658318.0
2020-10-11,25.8030777,25.91073943,25.7671899,25.83896549,4595923.0
2020-10-12,25.8030777,25.83896549,25.69541597,25.8030777,3263680.0
2020-10-13,25.76718521,25.83896079,25.73129908,25.76718521,3302978.0
2020-10-14,25.69541359,25.80307531,25.69541359,25.76718752,3238505.0
2020-10-15,25.69541359,25.73130138,25.62363801,25.69541359,3778228.0
2020-10-18,25.73130608,25.76719222,25.62364268,25.62364268,2665164.0
2020-10-19,25.5877533,25.73130448,25.5877533,25.69541668,3060041.0
2020-10-20,25.48008919,25.55186477,25.30065188,25.48008919,4027470.0
2020-10-21,25.33654022,25.48008974,25.33654022,25.37242802,2869875.0
2020-10-22,25.33654022,25.33654022,25.19299071,25.33654022,3837228.0
2020-10-25,24.76234055,25.33654027,24.76234055,25.33654027,5313338.0
2020-10-26,24.4752388,25.12121238,24.40346322,24.7623378,7994206.0
2020-10-27,24.76234055,24.76234055,24.51112931,24.51112931,2794481.0
2020-10-28,24.54701805,24.76234318,24.43935632,24.76234318,3310080.0
2020-10-29,24.18814278,24.47524349,24.04459325,24.4034679,7838536.0
2020-11-01,24.11636543,24.25991494,24.04458985,24.15225322,2988286.0
2020-11-02,24.54701805,24.58290585,24.00870772,24.11636945,4496656.0
2020-11-03,24.69056511,24.97766413,24.58290174,24.58290174,5746015.0
2020-11-04,24.87000275,24.94177833,24.72645323,24.72645323,3215008.0
2020-11-05,24.83411598,24.87000212,24.69056647,24.87000212,3110272.0
2020-11-08,25.01355743,25.01355743,24.69057056,24.7264567,3446986.0
2020-11-09,25.48008919,25.48008919,25.04944065,25.04944065,8100476.0
2020-11-10,25.62638092,25.80761422,25.51763994,25.73512023,10880209.0
2020-11-11,25.73512268,25.73512268,25.55388936,25.62638336,5109026.0
2020-11-12,25.55389023,25.69887655,25.48139623,25.66263123,3220298.0
2020-11-15,25.59013557,25.66262957,25.48139458,25.51764158,4929100.0
2020-11-16,25.66262627,25.66262627,25.55388529,25.55388529,5024217.0
2020-11-17,25.73512268,25.73512268,25.62638336,25.66263036,5190057.0
2020-11-18,25.73512268,25.73512268,25.62638336,25.69887568,4405324.0
2020-11-19,25.66262627,25.77136557,25.62637927,25.66262627,3511315.0
2020-11-22,25.59013557,25.77136889,25.59013557,25.69887489,4165628.0
2020-11-23,25.73512268,25.73512268,25.55388936,25.59013636,5414975.0
2020-11-24,25.88010788,25.98884887,25.66262925,25.69887457,6892840.0
2020-11-25,25.88010788,26.09758819,25.88010788,25.91635488,8206568.0
2020-11-26,26.02509117,26.02509117,25.66262627,25.88010488,11382457.0
2020-11-29,25.91635513,26.02509445,25.88010814,25.91635513,3778039.0
2020-11-30,26.09758759,26.09758759,25.66262866,25.91635428,13008967.0
2020-12-01,26.06134033,26.09758733,25.84386003,25.84386003,4545033.0
2020-12-02,26.02509117,26.09758516,25.88010488,25.95259886,3610993.0
2020-12-03,25.98884964,25.98884964,25.91635564,25.98884964,2629749.0
2020-12-06,25.88010788,26.02509419,25.88010788,26.02509419,2302563.0
2020-12-07,25.84385872,25.88010571,25.69887242,25.84385872,4462207.0
2020-12-08,25.80761337,25.80761337,25.73511939,25.77136638,2494990.0
2020-12-09,25.84385872,25.88010571,25.73511941,25.8076134,2968987.0
2020-12-10,25.73512268,25.843862,25.73512268,25.80761668,3166686.0
2020-12-13,25.66262627,25.77136557,25.66262627,25.73511858,2837548.0
2020-12-14,25.66262627,25.66262627,25.59013228,25.62637927,3345614.0
2020-12-15,25.69887352,25.84385983,25.59013421,25.59013421,4311416.0
2020-12-16,25.80761337,25.80761337,25.66262707,25.73511939,2877601.0
2020-12-17,25.51764107,25.80761536,25.51764107,25.77136837,11489530.0
2020-12-20,25.51764107,25.69887438,25.51764107,25.66262905,3409015.0
2020-12-21,25.22766495,25.48139054,25.11892397,25.37265124,8168937.0
2020-12-22,25.37265778,25.37265778,25.11893045,25.11893045,3507998.0
2020-12-23,25.30015755,25.37264985,25.26391056,25.37264985,2738813.0
2020-12-24,25.37265778,25.5176441,25.30016545,25.30016545,3876887.0
2020-12-27,25.40890503,25.48139736,25.2639187,25.33641103,2790324.0
2020-12-28,25.44515038,25.44515038,25.33640938,25.40890338,2750469.0
2020-12-29,25.44515038,25.44515038,25.26391706,25.40890338,3862225.0
2020-12-30,25.40890503,25.44515203,25.3001657,25.40890503,3854416.0
2020-12-31,25.37265778,25.4813971,25.33641078,25.40890478,3984239.0
2021-01-03,25.26391792,25.37265725,25.26391792,25.37265725,1974842.0
2021-01-04,25.26391792,25.37265725,25.22767092,25.26391792,2807501.0
2021-01-05,25.26391792,25.30016492,25.11892992,25.30016492,4695225.0
2021-01-06,25.22766495,25.33640425,25.15517097,25.26391194,3659585.0
2021-01-07,25.30015755,25.30015755,25.15516959,25.19141658,3905314.0
2021-01-10,25.37265778,25.55389111,25.33641078,25.37265778,4439506.0
2021-01-11,25.51764107,25.51764107,25.30016244,25.37265476,5483300.0
2021-01-12,25.48139191,25.48139191,25.3726526,25.44514659,4123459.0
2021-01-13,25.48139191,25.48139191,25.40889959,25.44514659,2528144.0
2021-01-14,25.37265778,25.44515178,25.33641078,25.40890478,2766089.0
2021-01-17,25.22766495,25.37265124,25.22766495,25.37265124,2789088.0
2021-01-18,25.3364048,25.3364048,25.2276655,25.2276655,2456820.0
2021-01-19,25.30015755,25.33640286,25.22766357,25.30015755,3373270.0
2021-01-20,25.22766495,25.30015893,25.19141796,25.22766495,2921453.0
2021-01-21,25.22766495,25.30015893,25.22766495,25.22766495,2112316.0
2021-01-24,25.3364048,25.3364048,25.2276655,25.2276655,1982081.0
2021-01-25,25.1914196,25.3364059,25.1914196,25.26391359,3240630.0
2021-01-26,25.15517426,25.30016224,25.15517426,25.19142125,2477760.0
2021-01-27,25.22766495,25.26391194,25.15517097,25.19141796,2866440.0
2021-01-28,25.1914196,25.30016058,25.15517261,25.15517261,3759479.0
2021-01-31,25.118927,25.26391498,25.08268168,25.19142099,2407707.0
2021-02-01,24.7564621,25.11892703,24.7564621,25.11892703,3663478.0
2021-02-02,24.79270744,24.97394075,24.79270744,24.82895444,2576872.0
2021-02-03,24.64771652,24.82894979,24.64771652,24.7927028,2941393.0
2021-02-04,24.61147499,24.68396731,24.57522632,24.64772031,4935362.0
2021-02-07,24.72021675,24.82895607,24.61147743,24.64772276,2766707.0
2021-02-08,24.86520386,25.04643718,24.72021753,24.72021753,2996544.0
2021-02-09,25.01018906,25.30016336,24.90144974,24.90144974,4447508.0
2021-02-10,24.9739399,25.15517319,24.90144758,25.15517319,2601531.0
2021-02-11,25.04643822,25.04643822,24.90145189,24.93769889,2337586.0
2021-02-14,25.04643822,25.11893055,25.01019122,25.01019122,3255622.0
2021-02-15,25.118927,25.30016198,25.04643468,25.04643468,4635824.0
2021-02-16,25.26391792,25.30016492,25.11892992,25.11892992,3787210.0
2021-02-17,25.1914196,25.3364059,25.11892561,25.30016058,3947335.0
2021-02-18,25.1914196,25.4813922,25.15517261,25.1914196,8857618.0
2021-02-21,25.1914196,25.22766659,25.11892561,25.1914196,3533345.0
2021-02-22,25.08268356,25.19142289,25.01018957,25.11892889,5997354.0
2021-02-23,25.15517426,25.26391524,25.11892726,25.11892726,4442620.0
2021-02-24,25.04643822,25.15517755,25.01019122,25.11893055,5098508.0
2021-02-25,25.04643822,25.15517755,25.01019122,25.04643822,8707846.0
2021-02-28,24.9739399,25.01018689,24.86520059,24.93769457,3132127.0
2021-03-01,25.01018906,25.01018906,24.90144974,24.93769673,4097591.0
2021-03-02,24.9739399,25.04643388,24.93769457,24.9739399,3780935.0
2021-03-03,25.40890503,25.40890503,24.93769904,24.97394436,10986738.0
2021-03-04,25.51764107,25.59013506,25.30016244,25.37265476,10967556.0
2021-03-07,25.95260239,26.0975887,25.62638276,25.62638276,12244795.0
2021-03-08,26.02509117,26.09758516,25.80761256,25.95259886,12526203.0
2021-03-09,25.95260239,26.0975887,25.88010839,26.02509471,6298721.0
2021-03-10,25.95260239,26.02509471,25.84386139,25.88010839,5603854.0
2021-03-11,26.02509117,26.02509117,25.88010488,25.95259886,5423393.0
2021-03-14,25.95260239,25.98884938,25.88010839,25.95260239,3320312.0
2021-03-15,25.88010788,26.02509419,25.88010788,25.91635488,4818365.0
2021-03-16,25.88010788,25.98884887,25.80761556,25.91635488,6296130.0
2021-03-17,25.73512268,25.880109,25.62638336,25.843862,5130973.0
2021-03-18,25.51764107,25.84386069,25.51764107,25.69887438,8637018.0
2021-03-21,25.66262627,25.69887159,25.372652,25.40889899,4019162.0
2021-03-22,25.77136993,25.80761693,25.59013662,25.66263061,4609176.0
2021-03-23,25.69947052,25.84590596,25.66286124,25.84590596,4686742.0
2021-03-24,25.55302811,25.62624496,25.51641884,25.62624496,2876260.0
2021-03-25,25.47981453,25.62624995,25.47981453,25.62624995,3686392.0
2021-03-28,25.36998558,25.47981341,25.33337799,25.40659486,2992966.0
2021-03-29,25.73607254,25.73607254,25.29676633,25.36998319,3660726.0
2021-03-30,25.66286278,25.73607966,25.55303662,25.73607966,2999877.0
2021-03-31,26.35842896,26.35842896,25.84590412,26.35842896,23775632.0
2021-04-01,25.95573044,26.2119937,25.95573044,26.17538442,4971082.0
2021-04-04,26.02894974,26.10216661,25.88251431,25.95573118,4130272.0
2021-04-05,26.06555748,26.06555748,25.91912206,25.95572965,3595141.0
2021-04-06,25.95573044,26.028949,25.95573044,25.99233972,4465080.0
2021-04-07,25.95573044,25.95573044,25.95573044,25.95573044,0.0
2021-04-08,26.06555748,26.06555748,25.91912206,25.95572965,5377079.0
2021-04-11,26.06555748,26.06555748,26.06555748,26.06555748,0.0
2021-04-12,26.10216522,26.17538378,25.99233908,26.02894836,5728291.0
2021-04-13,25.95573044,26.17538442,25.95573044,26.028949,3845548.0
2021-04-14,26.06555748,26.06555748,25.95572965,25.95572965,6740987.0
2021-04-15,26.06555748,26.06555748,25.95572965,25.99233892,4692295.0
2021-04-18,26.02894974,26.10216661,25.99234046,25.99234046,4049249.0
2021-04-19,26.02894974,26.02894974,25.95573118,26.02894974,5282626.0
2021-04-20,26.02894974,26.02894974,25.95573118,25.99234046,3848031.0
2021-04-21,25.91912079,25.99233765,25.91912079,25.95572837,4756852.0
2021-04-22,25.91912079,25.99233765,25.88251151,25.91912079,4903002.0
2021-04-25,25.88251495,25.99234111,25.84590567,25.91912423,2797343.0
2021-04-26,25.91912079,25.91912079,25.84590224,25.84590224,3336247.0
2021-04-27,25.91912079,25.91912079,25.80929296,25.84590224,4536818.0
2021-04-28,26.21199799,26.39504272,25.99234397,26.02895325,25029052.0
2021-04-29,25.91912079,26.17538234,25.91912079,26.10216379,8977903.0
2021-05-02,25.95573044,25.99233972,25.84590429,25.91912285,4950797.0
2021-05-03,25.91912079,25.99233765,25.88251151,25.95572837,3756344.0
2021-05-04,26.10216522,26.1387745,25.99233908,26.06555763,7574342.0
2021-05-05,26.10216522,26.17538378,26.06555763,26.10216522,5521602.0
2021-05-06,26.10216522,26.1387745,26.02894836,26.10216522,6346875.0
2021-05-09,26.13877487,26.13877487,26.065558,26.10216559,4149547.0
2021-05-10,26.21199799,26.24860727,26.10217013,26.10217013,7590016.0
2021-05-17,26.2872715,26.2872715,26.17635539,26.25029889,8129714.0
2021-05-18,26.2872715,26.3242441,26.21332629,26.2872715,4286166.0
2021-05-19,26.21332359,26.2872688,26.1763527,26.25029619,2613688.0
2021-05-20,26.21332359,26.25029619,26.1763527,26.21332359,5646472.0
2021-05-23,26.21332359,26.21332359,26.1393801,26.1763527,3623162.0
2021-05-24,26.13938141,26.21332491,26.13938141,26.21332491,3487626.0
2021-05-25,26.17635345,26.21332435,26.10240825,26.13938085,8294871.0
2021-05-26,26.10240746,26.17635266,26.10240746,26.17635266,5567732.0
2021-05-27,26.0654335,26.1763513,26.0654335,26.1024061,11372771.0
2021-05-30,26.10240746,26.10240746,26.02846225,26.06543485,4189668.0
2021-05-31,26.10240746,26.10240746,26.02846225,26.10240746,3452486.0
2021-06-01,26.17635345,26.25029695,26.10240825,26.10240825,5402535.0
2021-06-02,26.17635345,26.21332435,26.10240825,26.17635345,4516423.0
2021-06-03,26.13938141,26.21332491,26.10240881,26.17635401,5512052.0
2021-06-06,26.17635345,26.21332435,26.13938085,26.17635345,7058255.0
2021-06-07,26.21332359,26.21332359,26.1393801,26.1763527,4910574.0
2021-06-08,26.17635345,26.21332435,26.10240825,26.17635345,5905413.0
2021-06-09,26.17635345,26.21332435,26.13938085,26.17635345,9394375.0
2021-06-10,26.17635345,26.21332435,26.10240825,26.17635345,11913281.0
2021-06-13,26.17635345,26.21332435,26.10240825,26.17635345,8006300.0
